-7.198214719653590166e+00,1.147485560871131227e+01,2.331683445416168254e+01,3.007627037626863142e+01,3.706069625868506989e+01,-7.799390270702092565e+00,1.133151652994576786e+01,2.564500817227806806e+01,2.920086062077724876e+01,4.073513222586744575e+01,-5.336688030734491051e-01,9.914234717271247277e+00,2.767056723022773213e+01,3.159406683931192816e+01,4.160413706555804936e+01,-1.453582902276328248e+00,6.286606368316874693e+00,1.947723814741641135e+01,2.693888979361570080e+01,4.313673170605309792e+01,-3.815299073971575972e+00,4.821324468388446860e+00,2.437562051596481183e+01,3.194195412825946789e+01,4.290873295201967608e+01,-5.560570240741714798e+00,9.516046888622085476e+00,2.904043783501262865e+01,2.648830634071445900e+01,3.718566797655425660e+01,-1.105981213439606536e+00,1.179994173143936642e+01,1.981214662192000375e+01,3.223904061164824952e+01,4.254044715970924528e+01,-7.251692403203761073e-01,1.208447471408615037e+01,2.317680614897989955e+01,2.529058072213881303e+01,3.590428371581339206e+01,2.639141323225746127e+00,7.174702222415916708e+00,2.139131448138084579e+01,2.890659937682164582e+01,4.375030146406577103e+01,-6.130220339812271213e-01,9.306739934716629747e+00,1.775652718078817571e+01,3.411200374342747210e+01,4.171782213267614736e+01,-2.525340350957387514e+00,1.106299399130580774e+01,2.654981278009740464e+01,3.136842952242589888e+01,4.295505484593682155e+01,5.458306721427915953e+00,6.818967418040554840e+00,1.804699435098572025e+01,3.000035849667924026e+01,3.675031869174489429e+01,-2.917769945868075254e+00,8.914883270767509416e+00,2.081878119031313190e+01,2.762444669890466642e+01,3.730170035000885775e+01,2.637389390125341571e+00,1.139905479399781107e+01,2.274989222406430756e+01,3.605683747617535317e+01,4.255303607360422546e+01,-2.829584986143713010e+00,1.308764711994722596e+01,1.507140437057292459e+01,2.664584473868731251e+01,4.028132326634773364e+01,1.681126871608881190e+00,9.938306218854055629e+00,1.477424136342271055e+01,3.060724002272849376e+01,3.833730214164143746e+01,-4.208750967896719430e+00,6.471867972086799981e+00,1.591689624357016619e+01,2.853234591687373367e+01,3.876587129329159609e+01,-2.171300068924320037e+00,1.142422901653035794e+01,1.786840718543193418e+01,2.730920310296335884e+01,4.129705522917056726e+01,3.418601800880328057e+00,6.463898741875676812e+00,1.682680244591395535e+01,3.060460526470247089e+01,4.264499909949785206e+01,-2.786851980636842363e+00,1.148678788182569477e+01,2.094753957605500716e+01,2.886577568436973351e+01,3.762635670217958506e+01
-2.233154143968248739e+00,8.617247623981473481e+00,2.054065495197944102e+01,2.866072408654499171e+01,4.159511074313564905e+01,1.620218085695984689e-01,7.181869186631033131e+00,2.518926883143275219e+01,3.089493779978890942e+01,4.394942441312743142e+01,1.786517797368307070e+00,1.129656227213263442e+01,1.914603847230084455e+01,2.919934112976951468e+01,4.301770330078847593e+01,5.347485468287775490e+00,1.454889026834841381e+01,2.158367281971548834e+01,3.180177255462011132e+01,3.634498480474658066e+01,-9.622276494754835596e-01,7.739927155096301803e+00,1.883019752147455961e+01,3.315641434717339564e+01,3.822450217567419628e+01,-1.058573310744197249e+00,1.506600387563901577e+01,1.829941731579671682e+01,3.487715849578449934e+01,3.679127302328220850e+01,-1.708667355886102079e-01,9.821845690150674102e+00,2.187224861500613571e+01,2.562211615414846122e+01,4.227586026971987110e+01,1.656187173268416579e+00,1.176809618217838427e+01,1.649454536170946284e+01,3.189803474594527799e+01,4.250381479312675737e+01,-3.182878728393121470e+00,9.329982220215704558e+00,1.965847126871565109e+01,3.406598261068813827e+01,3.829945135272555490e+01,5.460293229607964705e+00,1.326661448758099837e+01,1.686933513272453666e+01,3.294202532813109485e+01,3.968816192091020412e+01,5.631388410874449413e+00,1.076544096281857144e+01,2.265023326598842957e+01,2.675580966363449065e+01,4.092628881776639105e+01,-7.000673221303463922e-01,1.039879822215762850e+01,1.597734771529543885e+01,2.773258694457093654e+01,4.015686437395297048e+01,-1.224894681827616516e+00,1.189836918489790385e+01,1.581882995518060220e+01,3.666488121512117004e+01,4.058364543721552309e+01,1.670116839419666377e-01,1.025653126887264577e+01,2.424306008374736265e+01,3.388016292973460253e+01,4.145472526938499414e+01,1.287145733217984533e+00,4.109763521744059567e+00,2.424489886993708865e+01,3.060848097134710954e+01,4.186390910645844343e+01,4.147284015104620636e+00,1.169934991412317338e+01,2.003201563309331590e+01,3.264383164880921839e+01,4.393847952606328278e+01,4.538579729148101372e+00,1.372046090519309480e+01,2.194859862462562461e+01,2.939374007227507590e+01,4.225972925172017369e+01,-1.414175232504963464e+00,1.144815177910147241e+01,2.093019106888028702e+01,3.305889448101143557e+01,4.178045655907404665e+01,-2.940186629583821931e-01,9.364555783149482338e+00,1.727152376288481506e+01,3.004101318761705741e+01,3.891513070501630267e+01,1.284295992144533383e+00,2.291195836084207293e+00,1.764375602843190549e+01,3.045172424327903116e+01,4.197119428525673612e+01
2.619157165960772637e-01,8.817199531326499695e+00,2.114524268025567721e+01,3.150672264369614695e+01,4.380064174947440137e+01,-1.460802246633702284e-01,1.249272543331900387e+01,2.120081412251295561e+01,3.411583937879554185e+01,4.123652292563672006e+01,3.183233168035919380e-01,6.120836857721167590e+00,2.244437530213215837e+01,2.661889583585909591e+01,3.788733855581213561e+01,1.768284363870132436e+00,1.241378925942601086e+01,1.972052991823882806e+01,3.068478940281728029e+01,3.912844102052492445e+01,-2.110246708672087745e+00,9.990565621459166934e+00,2.150945344008798088e+01,3.060448768666273978e+01,4.407816585180982827e+01,-4.766080746811898194e-01,1.575141671912557229e+01,1.791414585199802190e+01,3.221300643452401857e+01,3.938140589146891557e+01,-2.663416744747589160e+00,1.032223160312660326e+01,1.699215591852164309e+01,2.371482858686999151e+01,3.837116678358301414e+01,-4.061575272082738053e-01,1.106712018890874916e+01,1.723977040834180485e+01,2.929588601411967730e+01,3.978233048989658016e+01,-5.920490728643301281e+00,1.362200475360052287e+01,1.880328923488816883e+01,3.400138105764045804e+01,4.013584092280352422e+01,1.844830061276876432e+00,1.325754451720872495e+01,1.589428960265050961e+01,2.764420628597434870e+01,3.949611471208801561e+01,2.327213891916623645e+00,8.699713406001393423e+00,2.187552249878626753e+01,3.119673877866843981e+01,4.073456157514807074e+01,-2.148151299317538676e+00,9.953534818666319950e+00,1.814845049337688110e+01,3.312430545718896724e+01,4.370708833366251156e+01,-1.537965347683784234e+00,1.169406240031025845e+01,1.665786725935582524e+01,3.135782224792109574e+01,3.887096044183270038e+01,3.511707482611725162e+00,1.082315823421847867e+01,2.264274680836223297e+01,2.637054550890789528e+01,4.221988764472164490e+01,-1.470000302662595404e+00,6.907743863850219768e+00,2.582188553957111665e+01,2.839506925164383588e+01,4.202050774597490346e+01,5.512575796444783904e+00,1.052513501756370928e+01,2.065260122429150513e+01,3.196243414016446138e+01,4.138031416156809428e+01,3.689316793909616976e+00,7.865308935535089141e+00,2.247929202142428551e+01,3.035941048542980170e+01,4.099631333767361951e+01,-6.308110315158257375e-01,7.286131207742958971e+00,1.845582528386738375e+01,2.893525156151301303e+01,4.006059557418937089e+01,-3.896697223243468233e-01,8.140477259719071768e+00,1.800106128294637031e+01,2.495173630463099812e+01,3.976103095254905639e+01,3.816796645904547702e+00,6.802402530230786226e+00,1.974684485389828126e+01,2.817029065500672402e+01,3.870112543772606273e+01
3.725560221542237205e+00,1.065015334553229032e+01,2.316836807000643006e+01,3.075252391243047967e+01,3.653057138363436707e+01,-1.217068432478110918e+00,1.643308431068589215e+01,1.732478634788206406e+01,2.787951181915504861e+01,3.857445140191227040e+01,1.684225717259596689e+00,8.794941378312620017e+00,2.093766311147838621e+01,2.772765764153061596e+01,3.473138323564913321e+01,-3.790449427099981117e-01,1.132350380256541733e+01,1.983643855471770223e+01,2.973918758944160956e+01,3.942676047974221376e+01,-4.624248739941062780e+00,1.286181769075121828e+01,1.648602313210730586e+01,2.780658853458622914e+01,3.971689858648486648e+01,6.257247868410905411e+00,1.027630365704940552e+01,1.654110188477918442e+01,2.931549170980900598e+01,4.145271961339459921e+01,-1.182835389394780057e+00,6.007460605227016082e+00,1.713918175479766859e+01,2.457714250602410644e+01,4.215879939940568732e+01,3.648808104216438863e+00,1.179976986862499189e+01,2.607228954508252627e+01,2.839253346671428346e+01,3.810841071340710329e+01,-2.444834371724787125e+00,1.563397398703660279e+01,1.323230692320555058e+01,3.230964723984527609e+01,3.387018792519971555e+01,1.466253099041445296e+00,1.193069945919622832e+01,1.515342620395734485e+01,2.858826409727933537e+01,3.467076604735358814e+01,1.807115600446749237e-01,1.084783485224671118e+01,1.605050666471356280e+01,3.127366785728307264e+01,4.066117149840499678e+01,-4.336715131840984672e-01,7.993157977295907379e+00,2.396266075573353760e+01,2.213364627042575705e+01,4.669153308991398887e+01,5.342973532131088277e+00,4.277249123026170885e+00,1.639168393012668901e+01,2.933307120108000632e+01,4.403907912321764684e+01,7.289791028615436375e+00,1.682497439448439280e+01,1.622197974909772000e+01,2.460215892325989628e+01,4.602574733271666929e+01,9.290566684536487596e-01,1.109344976702871932e+01,2.133144241449426914e+01,2.938243345515766691e+01,4.199238215347208580e+01,-8.351568027080763512e-01,1.192591910105563180e+01,1.714327457313769187e+01,3.175103260429273888e+01,4.270080782130183650e+01,5.467428778251406385e+00,9.878160346912990164e+00,2.331636853766218920e+01,2.893092987018838613e+01,3.701956314318565688e+01,-2.381547584896424485e+00,4.100661803551843398e+00,1.431299255390686476e+01,2.911599140803075514e+01,3.671510257188153759e+01,-2.945825166594507327e-01,1.216433553054937455e+01,2.328893903419766787e+01,1.822906910427543536e+01,3.936781652420570765e+01,-2.056649815647936030e+00,6.510134789471273109e+00,1.851156853842512362e+01,3.358538715580336032e+01,3.688654216121341278e+01
2.321088867495464392e-01,1.531851989881464426e+01,1.912709071155419949e+01,3.192050703389819333e+01,3.837245692700260946e+01,4.532155861672502728e-01,1.185409681527907466e+01,2.055742279226300084e+01,2.912927837663243125e+01,4.027218456039535965e+01,6.742918239282180703e-01,1.108471392530222488e+01,1.723621203156974957e+01,2.653710518850946087e+01,3.874100308139998106e+01,3.881740833220148623e+00,1.329044956356612772e+01,2.645701493353634604e+01,3.196209087767796575e+01,4.192474986338271492e+01,-3.598755869831252063e+00,1.040266721572889352e+01,1.988488691667549801e+01,2.715908339493373447e+01,4.203323277284588499e+01,4.174487058511892279e+00,1.224378311495786065e+01,1.840439775481819495e+01,2.809406769739572951e+01,4.459775476361323854e+01,4.926101778914072638e-01,7.903194206676918299e+00,2.015240888113649120e+01,2.806236298809310270e+01,3.767379281941858693e+01,-5.491605082400149662e+00,1.444300152441453733e+01,2.144542793271386216e+01,3.070436958308680175e+01,4.091379303305645720e+01,-6.511068290323880348e-01,1.291067192532368679e+01,1.935107166045490956e+01,2.669562944523018544e+01,3.999788367304254422e+01,-6.167642305060256014e+00,1.140486024384325781e+01,2.094317881609536514e+01,2.832591928252818292e+01,3.955290668372386875e+01,2.905979369684050795e-01,1.052426815400943561e+01,1.704671943878735263e+01,3.200303212604500658e+01,3.840853829711388556e+01,-2.188875193758556659e+00,1.264770031168771602e+01,1.551935195410361779e+01,3.596224060900807018e+01,3.907302175706172420e+01,2.694895142768774843e+00,9.777670681354171833e+00,1.993507292694287969e+01,3.037091883589036811e+01,3.849354729143413323e+01,-3.213078138893266100e-03,1.031834093256079932e+01,2.394144719746296701e+01,2.871659189017874425e+01,4.304575450487102728e+01,1.549736435070990792e-01,9.076446183259248457e+00,2.247410681403913202e+01,2.706045021734531630e+01,3.880341103440630945e+01,-1.918229316307881849e+00,1.068576574539937241e+01,1.717929965947949356e+01,2.587934990593229045e+01,3.875477278170045281e+01,-5.968735239560190031e-01,7.979728003097404709e+00,1.796401401910766893e+01,3.147983760410147624e+01,4.005085423821471835e+01,-4.269168897301711674e+00,1.378960705381015295e+01,2.724667886820179774e+01,2.599760111320463807e+01,4.044271314224579328e+01,-1.157887020681495294e+00,9.487023224934603149e+00,2.097555863478647353e+01,2.891093720038325188e+01,3.567507896560932323e+01,5.441101545371336279e+00,1.158262716180371399e+01,1.817100953452811041e+01,3.089097772222217131e+01,3.910801099138859627e+01
-1.852434486717667417e+00,1.008931963544732113e+01,1.621298546963086551e+01,2.479621551531991486e+01,4.426172310213842565e+01,-6.033613618051401950e+00,8.428726770231518728e+00,1.991258034441724334e+01,2.890296696269674115e+01,3.898816447882386171e+01,-2.600242850233627667e+00,1.051041402600229446e+01,2.250934329708084647e+01,3.377847247493716765e+01,3.695877365343827847e+01,1.680574924851181429e-01,1.355138842022937951e+01,2.226607793509668554e+01,2.877065786374288692e+01,4.024633288841950218e+01,-1.245731129712039920e-01,7.339079496530849234e+00,1.822268057959281506e+01,2.763207827374298375e+01,4.061939578350376223e+01,4.049836323926354176e+00,2.121304705621536613e+01,2.340276208415758319e+01,3.163355518839743041e+01,3.751754733833164579e+01,-5.207550530136952460e+00,1.092111062980456460e+01,2.328380162819765431e+01,3.257609349515924180e+01,5.117134824662053205e+01,3.331073518391509225e+00,6.336449964039207572e+00,2.069838193320179798e+01,3.384535127040471281e+01,3.913700137116831712e+01,-2.791114195968283918e-01,1.653283540858717515e+01,1.698674178899997855e+01,2.990830048946531505e+01,4.036101280319957851e+01,2.324585460272104331e+00,8.802677077230704583e+00,2.222650589585454739e+01,3.507692965415289166e+01,3.368615405166405452e+01,-9.091594532064997125e-01,1.215599522990227044e+01,1.662645080195823155e+01,2.870156523118184211e+01,4.058704682246632700e+01,-3.195852432693086165e+00,7.223910638814660778e+00,1.632704905416817809e+01,2.618133096988090003e+01,4.221226083217548108e+01,6.769951132525767967e+00,5.231712244148133628e+00,2.066210288165523323e+01,2.848366669735743528e+01,4.217710498385579143e+01,4.420130696233477430e+00,1.495196651731652082e+01,2.048989211354302498e+01,3.232316818888945420e+01,3.576636990599212140e+01,-5.449284868367346490e+00,1.137865739851716818e+01,1.918475202679668001e+01,2.956431497450367019e+01,3.720844042727196666e+01,1.257327611012853508e+00,1.340007763609678015e+01,2.085170463731455115e+01,2.959731726902714755e+01,3.573221101516446652e+01,-5.197057468669886049e+00,1.875047022487914816e+01,1.660448937416465398e+01,2.803625642883159941e+01,3.473940731737510390e+01,-1.045876736370122684e+00,1.322435633734535365e+01,2.535531640014132648e+01,3.134320451255572948e+01,3.735863866959667234e+01,-5.468275726051389007e+00,1.058008504938139716e+01,1.732335799536733845e+01,3.404844366830997160e+01,3.739952124671224709e+01,-1.722542119499842261e+00,6.495728370453637268e+00,1.720964329346427135e+01,2.342803862875951992e+01,3.837131631063526527e+01
-2.898200437440752619e+00,1.102267178231009659e+01,1.898623659520195872e+01,3.063477361170953728e+01,4.565235104767982932e+01,2.249505299127432245e+00,1.039067309153787022e+01,1.974233795305250183e+01,3.527890824340674669e+01,4.071709943474928650e+01,-5.634175625218384997e-01,8.156081986990402655e+00,1.534544435747912416e+01,3.000626037730002693e+01,3.420654295538413692e+01,3.665341618663948697e+00,5.673631221737567287e+00,1.487492997025262298e+01,2.836330748957010428e+01,3.947887379167684685e+01,5.364712041767816686e+00,6.926545515825514698e+00,1.753777500546194545e+01,2.743968895566264621e+01,4.117119988601118763e+01,-3.712825141929774198e+00,1.416117755569893610e+01,1.768677466201548043e+01,3.325679494650151469e+01,3.839347109878968212e+01,-1.147635448573015182e+01,1.249207255342421163e+01,1.715074851658591015e+01,2.929688201837466721e+01,4.180768601827716680e+01,-2.051559265534563803e-01,6.543912882384507412e+00,1.859323816704276311e+01,3.391865169666011326e+01,4.147977374580151633e+01,-1.604568143398101832e+00,1.540059433538072398e+01,1.986509983722551098e+01,3.075974699873333762e+01,4.231675709719738876e+01,2.679997766962727734e+00,9.880952144135306980e+00,1.727724612821463523e+01,3.322004809892833777e+01,4.066134886635254020e+01,-1.797660002928185730e+00,1.077962551014580761e+01,1.587829405203587640e+01,2.597852040329330947e+01,4.246956325435174762e+01,-8.052495055786531575e-01,1.337582532500988286e+01,1.750150533273236420e+01,3.126766125355120352e+01,3.960491366679777769e+01,-2.978452950542947342e+00,1.317263003487613737e+01,2.520955364756034456e+01,3.046350516704961109e+01,3.730730555964343864e+01,4.082716658216694938e+00,6.367807710701534063e+00,1.815661904888692746e+01,2.658597103505082515e+01,3.582009715580631593e+01,-1.848035612109174775e+00,8.440748105814448010e+00,1.896160481490875682e+01,2.985315738755335246e+01,3.982325092364001051e+01,3.802943481257180292e+00,1.005175130887302259e+01,1.914868024920916412e+01,2.435485230090814923e+01,3.862787938138763622e+01,8.230160067089759002e-01,1.149267741508128360e+01,2.134671259487999606e+01,3.165851574018307701e+01,4.152424545584913318e+01,3.477193751813482336e+00,8.918193662898307394e+00,2.188835581493549043e+01,3.445019007603212202e+01,3.497708413600456367e+01,-5.521271937437131960e+00,9.650860486906699620e+00,1.508355028011771104e+01,3.599351636643481811e+01,4.272649653234108058e+01,3.569365037269383589e-01,1.272244465818448944e+01,1.777139426226376173e+01,2.566045141251399642e+01,3.698646923978434842e+01
4.354498352490187685e+00,1.266503733240958773e+01,2.351103102138433698e+01,3.298284705995327926e+01,4.009698640397688507e+01,-2.098283283979614833e+00,1.916281018259429914e+01,1.410661394439211236e+01,2.733356728807245162e+01,3.890950085033519201e+01,-1.230944320878740728e-01,1.381280170905571580e+01,1.894506800044838357e+01,2.514774174223905234e+01,3.578560329838921916e+01,6.647756051244426700e-01,1.147234512531674255e+01,1.314132596838994615e+01,3.313597164193557632e+01,3.991406147431111862e+01,-1.153421710273053513e+00,1.159357799875810180e+01,2.036176944591424487e+01,2.906376444184304120e+01,4.189491054982570262e+01,5.142752478197667010e+00,6.407670475060463389e+00,1.448937475590823709e+01,2.838757216345815237e+01,3.287938853335256795e+01,4.629416838423340508e+00,8.475679950847760935e+00,2.110547482110592199e+01,3.041029245848363516e+01,3.928578031711371210e+01,4.028618828396266061e+00,1.002524573509635175e+01,2.942213687802465927e+01,3.246245611280774312e+01,3.682713831178281083e+01,-3.652614515127164729e+00,9.578337017691596955e+00,1.646972796193326261e+01,2.785968988045317118e+01,3.844224347495832461e+01,5.258515625466330334e+00,1.447286648700413103e+01,2.366070067016937628e+01,2.422877065772809857e+01,4.141976441861487501e+01,8.891187202598074268e-01,1.086645323818374997e+01,1.285296894289353631e+01,3.244516906475011808e+01,4.352843927198724572e+01,9.928474233008937055e-01,1.328199669281070605e+01,2.141114168927883199e+01,2.512527329257056508e+01,3.878500315931758280e+01,-3.520243252318359328e+00,6.711385167066956647e+00,1.876553750551269317e+01,2.669235749265670776e+01,4.061161391722068714e+01,7.715428013251706130e-01,1.251825754581115646e+01,1.624517398448348970e+01,2.488478452961749454e+01,4.065492483100781129e+01,1.325450923315185214e+00,1.111355999381951065e+01,1.482301552043451132e+01,2.948863521532360821e+01,3.867100987093197517e+01,-2.820682534212973103e+00,1.334347652901707981e+01,1.884862725480456191e+01,3.171062504056645182e+01,4.178733232058609559e+01,-2.985678125325759602e+00,1.193785731342844514e+01,2.543912230617138093e+01,3.047609853888671694e+01,4.170045064948376989e+01,-4.031709585382992955e+00,8.025453370775315065e+00,1.302302560498258543e+01,2.730770092914991309e+01,3.899665331346289321e+01,-7.047476489962904989e-01,6.493778333675095382e+00,2.374553838561139329e+01,2.715177617701451851e+01,4.064744884335379993e+01,-4.318693510733218943e+00,1.238020595820040448e+01,2.215145145488964573e+01,2.955626646762167553e+01,4.210681645944677598e+01
9.277209776525694451e-01,1.339212156824934041e+01,1.851459388344294155e+01,2.633475718773535945e+01,4.229097756147014309e+01,2.958171798602515778e-01,6.289094305393001960e+00,1.393564821295166389e+01,3.273118448384876444e+01,3.993998355275908807e+01,5.527823498477035802e-01,1.285073714447891469e+01,1.424476169186513097e+01,3.175865199927800830e+01,3.925677623880009293e+01,-4.985747123517516588e-01,1.309792434930831639e+01,2.060343447373272596e+01,3.186004024864719142e+01,4.263334115751325726e+01,2.994977161301628055e+00,1.513895440949015381e+01,2.158623514497043416e+01,2.831577670283495252e+01,3.788408969456814646e+01,-1.425639928760323194e+00,8.120116730510350322e+00,1.591112186668885542e+01,3.370015158326179971e+01,3.732983355497815126e+01,1.865612744170491277e+00,1.067248850115575820e+01,2.142796747408326041e+01,3.609700188068040205e+01,3.765484212955422549e+01,1.292169487544734541e-01,4.185491560030557778e+00,1.794677354034805461e+01,3.454796808438756273e+01,4.534973326327774146e+01,-2.258828936415396615e+00,4.817700402504107693e+00,2.528094067993637850e+01,2.760122627028797382e+01,4.458428522866935140e+01,5.650607992641498711e-01,1.224349599350392737e+01,2.121628517571227235e+01,3.192121928908155226e+01,3.818977726079963730e+01,1.865804116151212444e+00,4.972733260697840052e+00,1.683325610029136143e+01,2.714372073148658870e+01,4.182620727945165129e+01,-9.571715907877398344e-01,1.229514018094188899e+01,2.315575262071705254e+01,2.946250098408268059e+01,3.282047432207188109e+01,-5.210409461091851213e+00,1.708161978234431189e+01,2.290674110281938525e+01,2.927539535180326169e+01,3.917906505794969263e+01,-6.549676415962928822e+00,9.711167821518888132e+00,2.146897884473709439e+01,3.261152918117338828e+01,3.604327715216341232e+01,2.879466597597921229e+00,1.479669228605481912e+01,1.111322183978774802e+01,2.911723758058719369e+01,4.071017889083521624e+01,-7.872908951482564532e-01,7.301800040767425060e+00,2.367885559472868096e+01,2.824954091291273173e+01,3.717611382292988509e+01,-3.460228385834446030e+00,1.184053614843896440e+01,1.726298335539924267e+01,3.042030726498265736e+01,4.336789642994650507e+01,2.578387624223372754e-01,1.289212228701984486e+01,2.358624319594449759e+01,3.466039259408945128e+01,3.865444723438669428e+01,-2.183462252784646118e+00,1.393158306819756298e+01,1.960926482202146914e+01,3.717513587041478473e+01,4.101733553123894183e+01,-6.325987682777098886e-01,1.347928134472108752e+01,2.185597880243853197e+01,2.888129170266618573e+01,4.228128330291107062e+01
1.715209409584401712e+00,9.311492163503380937e+00,2.221083915489141702e+01,2.874772209354791386e+01,4.347474182088371464e+01,3.642364081559605005e+00,9.434075622217482859e+00,1.693541504252468854e+01,3.595578044289913322e+01,4.331036985686404961e+01,4.474579804391233928e+00,1.705880593493897379e+01,1.790683937731645159e+01,2.767699981711553647e+01,4.403534413582345763e+01,1.292525639073544452e+00,1.103873328138314847e+01,1.992382364463021460e+01,2.968057658925915732e+01,3.567747171788413851e+01,-2.933782174381123653e+00,1.266582999675643251e+01,1.775394194641575396e+01,2.614390024933457468e+01,3.868010014300045185e+01,-1.594518888807480383e+00,1.032290906208611325e+01,1.591249698522425149e+01,2.999298090974177100e+01,4.366154846400502976e+01,5.739040313607238986e+00,1.361887976965996927e+01,1.768909743439670024e+01,3.179827553367831783e+01,3.885241223830028190e+01,-1.524888291750320812e+00,1.181952357566808587e+01,1.362301866700640396e+01,3.374547836638744513e+01,4.051569478887492437e+01,-3.219498715718220438e+00,1.053026588736135594e+01,2.631629360263814732e+01,2.936215595806406853e+01,4.036280193166382446e+01,1.998928667015385852e+00,1.284838552500135833e+01,1.765045033771671612e+01,2.573836270018837880e+01,3.886739640243671801e+01,1.723760879357262965e+00,1.302252178545935024e+01,2.010761841269299310e+01,2.507212471853272717e+01,3.729090709197348019e+01,-3.369266757621789399e+00,1.032035168169475270e+01,2.523024089749803878e+01,3.225912885878865666e+01,3.975066644778337377e+01,-4.617939030029175385e+00,1.324686702438999575e+01,1.444772677273399353e+01,3.238797731611280994e+01,3.928817127161938316e+01,-6.799620537666495323e+00,1.091982735453181697e+01,2.453297732589137681e+01,3.048880939526034695e+01,3.775464398691148205e+01,3.245474058591073074e+00,6.463896035165783260e+00,2.407805477586097709e+01,3.115025421277705675e+01,4.166804336767689421e+01,6.288783781755067359e+00,1.242898595024993647e+01,2.044452280473748473e+01,2.701005191033273434e+01,4.238965815796138514e+01,1.232861091295673361e+01,6.868531426689461483e+00,1.834125755784516443e+01,3.064254001952207673e+01,4.304961214729583219e+01,-1.964086710601734787e+00,7.531439827861338365e+00,2.071175201105689467e+01,3.683521562924755699e+01,3.667351824565922414e+01,-2.689830111025097281e+00,1.066922354893586800e+01,2.135831890133597355e+01,2.869210691992818241e+01,3.854454208174915664e+01,2.814859731358429595e+00,1.113132715996790267e+01,1.357019002569126087e+01,3.358257859713849314e+01,4.281423043807486550e+01
